# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
"# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result, these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>."
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 257         4.603       52.506      8.50        Wijk aan Zee
# RH        : Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Hourly precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# STN,YYYYMMDD,H,   RH
  257,20210212,   19,    0
  257,20210212,   20,    0
  257,20210212,   21,    0
  257,20210212,   22,    0
  257,20210212,   23,    0
  257,20210212,   24,    0
  257,20210213,    1,    0
  257,20210213,    2,    0
  257,20210213,    3,    0
  257,20210213,    4,    0
  257,20210213,    5,    0
  257,20210213,    6,    0
  257,20210213,    7,    0
  257,20210213,    8,    0
  257,20210213,    9,    0
  257,20210213,   10,    0
  257,20210213,   11,    0
  257,20210213,   12,    0
  257,20210213,   13,    0
  257,20210213,   14,    0
  257,20210213,   15,    0
  257,20210213,   16,    0
  257,20210213,   17,    0
  257,20210213,   18,    0
  257,20210213,   19,    0
  257,20210213,   20,    0
  257,20210213,   21,    0
  257,20210213,   22,    0
  257,20210213,   23,    0
  257,20210213,   24,    0
  257,20210214,    1,    0
  257,20210214,    2,    0
  257,20210214,    3,    0
  257,20210214,    4,    0
  257,20210214,    5,    0
  257,20210214,    6,    0
  257,20210214,    7,    0
  257,20210214,    8,    0
  257,20210214,    9,    0
  257,20210214,   10,    0
  257,20210214,   11,    0
  257,20210214,   12,    0
  257,20210214,   13,    0
  257,20210214,   14,    0
  257,20210214,   15,    0
  257,20210214,   16,    0
  257,20210214,   17,    0
  257,20210214,   18,    0
  257,20210214,   19,    0
  257,20210214,   20,    0
  257,20210214,   21,    0
  257,20210214,   22,    0
  257,20210214,   23,    0
  257,20210214,   24,    0
  257,20210215,    1,    0
  257,20210215,    2,    0
  257,20210215,    3,    0
  257,20210215,    4,    1
  257,20210215,    5,    9
  257,20210215,    6,    3
  257,20210215,    7,    6
  257,20210215,    8,   13
  257,20210215,    9,   10
  257,20210215,   10,   11
  257,20210215,   11,    8
  257,20210215,   12,    5
  257,20210215,   13,    1
  257,20210215,   14,    1
  257,20210215,   15,    0
  257,20210215,   16,    0
  257,20210215,   17,   -1
  257,20210215,   18,   -1
  257,20210215,   19,    0
  257,20210215,   20,    0
  257,20210215,   21,    0
  257,20210215,   22,    0
  257,20210215,   23,    0
  257,20210215,   24,    0
  257,20210216,    1,    0
  257,20210216,    2,    0
  257,20210216,    3,    0
  257,20210216,    4,    0
  257,20210216,    5,    1
  257,20210216,    6,    1
  257,20210216,    7,    0
  257,20210216,    8,    0
  257,20210216,    9,    0
  257,20210216,   10,    0
  257,20210216,   11,    0
  257,20210216,   12,    0
  257,20210216,   13,    0
  257,20210216,   14,    0
  257,20210216,   15,    0
  257,20210216,   16,    0
  257,20210216,   17,    0
  257,20210216,   18,    7
  257,20210216,   19,   15
  257,20210216,   20,    3
  257,20210216,   21,    0
  257,20210216,   22,    0
  257,20210216,   23,    0
  257,20210216,   24,    0
  257,20210217,    1,    0
  257,20210217,    2,    0
  257,20210217,    3,    0
  257,20210217,    4,    0
  257,20210217,    5,    0
  257,20210217,    6,    0
  257,20210217,    7,    0
  257,20210217,    8,    0
  257,20210217,    9,    0
  257,20210217,   10,   -1
  257,20210217,   11,    0
  257,20210217,   12,    0
  257,20210217,   13,    0
  257,20210217,   14,    0
  257,20210217,   15,   -1
  257,20210217,   16,    2
  257,20210217,   17,    2
  257,20210217,   18,    4
  257,20210217,   19,   -1
  257,20210217,   20,    0
  257,20210217,   21,    0
  257,20210217,   22,    0
  257,20210217,   23,    0
  257,20210217,   24,    0
  257,20210218,    1,    0
  257,20210218,    2,    0
  257,20210218,    3,    0
  257,20210218,    4,    0
  257,20210218,    5,    0
  257,20210218,    6,    0
  257,20210218,    7,    0
  257,20210218,    8,    0
  257,20210218,    9,    0
  257,20210218,   10,    0
  257,20210218,   11,    0
  257,20210218,   12,    0
  257,20210218,   13,    0
  257,20210218,   14,    0
  257,20210218,   15,   -1
  257,20210218,   16,    4
  257,20210218,   17,   15
  257,20210218,   18,    9
  257,20210218,   19,    1
  257,20210218,   20,    0
  257,20210218,   21,    0
  257,20210218,   22,    0
  257,20210218,   23,    0
  257,20210218,   24,    0
  257,20210219,    1,    0
  257,20210219,    2,    0
  257,20210219,    3,    0
  257,20210219,    4,    0
  257,20210219,    5,    0
  257,20210219,    6,    0
  257,20210219,    7,    0
  257,20210219,    8,    0
  257,20210219,    9,    0
  257,20210219,   10,    0
  257,20210219,   11,    0
  257,20210219,   12,    0
  257,20210219,   13,    0
  257,20210219,   14,    0
  257,20210219,   15,    0
  257,20210219,   16,    0
  257,20210219,   17,    0
  257,20210219,   18,    0
  257,20210219,   19,    0
  257,20210219,   20,    0
  257,20210219,   21,    0
  257,20210219,   22,    0
  257,20210219,   23,    0
  257,20210219,   24,    0
  257,20210220,    1,    0
  257,20210220,    2,    0
  257,20210220,    3,    0
  257,20210220,    4,    0
  257,20210220,    5,    0
  257,20210220,    6,    0
  257,20210220,    7,    0
  257,20210220,    8,    0
  257,20210220,    9,    0
  257,20210220,   10,    0
  257,20210220,   11,    0
  257,20210220,   12,    0
  257,20210220,   13,    0
  257,20210220,   14,    0
  257,20210220,   15,    0
  257,20210220,   16,    0
  257,20210220,   17,    0
  257,20210220,   18,    0
  257,20210220,   19,    0
  257,20210220,   20,    0
  257,20210220,   21,    0
  257,20210220,   22,    0
  257,20210220,   23,    0
  257,20210220,   24,    0
  257,20210221,    1,    0
  257,20210221,    2,    0
  257,20210221,    3,    0
  257,20210221,    4,    0
  257,20210221,    5,    0
  257,20210221,    6,    0
  257,20210221,    7,    0
  257,20210221,    8,    0
  257,20210221,    9,    0
  257,20210221,   10,    0
  257,20210221,   11,    0
  257,20210221,   12,    0
  257,20210221,   13,    0
  257,20210221,   14,    0
  257,20210221,   15,    0
  257,20210221,   16,    0
  257,20210221,   17,    0
  257,20210221,   18,    0
  257,20210221,   19,    0
  257,20210221,   20,    0
  257,20210221,   21,    0
  257,20210221,   22,    0
  257,20210221,   23,    0
  257,20210221,   24,    0
  257,20210222,    1,    0
  257,20210222,    2,    0
  257,20210222,    3,    0
  257,20210222,    4,    0
  257,20210222,    5,    0
  257,20210222,    6,    0
  257,20210222,    7,    0
  257,20210222,    8,    0
  257,20210222,    9,    0
  257,20210222,   10,    0
  257,20210222,   11,    0
  257,20210222,   12,    0
  257,20210222,   13,    0
  257,20210222,   14,    0
  257,20210222,   15,    0
  257,20210222,   16,    0
  257,20210222,   17,    0
  257,20210222,   18,    0
  257,20210222,   19,    0
  257,20210222,   20,    0
  257,20210222,   21,    0
  257,20210222,   22,    0
  257,20210222,   23,    0
  257,20210222,   24,    0
  257,20210223,    1,    0
  257,20210223,    2,    0
  257,20210223,    3,    0
  257,20210223,    4,    0
  257,20210223,    5,    0
  257,20210223,    6,    0
  257,20210223,    7,    0
  257,20210223,    8,    0
  257,20210223,    9,    0
  257,20210223,   10,    0
  257,20210223,   11,    0
  257,20210223,   12,    0
  257,20210223,   13,    0
  257,20210223,   14,    0
  257,20210223,   15,    0
  257,20210223,   16,    0
  257,20210223,   17,    0
  257,20210223,   18,    0
  257,20210223,   19,    0
  257,20210223,   20,    0
  257,20210223,   21,    0
  257,20210223,   22,    0
  257,20210223,   23,    0
  257,20210223,   24,    0
  257,20210224,    1,    0
  257,20210224,    2,    0
  257,20210224,    3,    0
  257,20210224,    4,    0
  257,20210224,    5,    0
  257,20210224,    6,    0
  257,20210224,    7,    0
  257,20210224,    8,    0
  257,20210224,    9,    0
  257,20210224,   10,    0
  257,20210224,   11,    0
  257,20210224,   12,    0
  257,20210224,   13,    0
  257,20210224,   14,    0
  257,20210224,   15,    0
  257,20210224,   16,    0
  257,20210224,   17,    0
  257,20210224,   18,    0
  257,20210224,   19,    0
  257,20210224,   20,    0
  257,20210224,   21,    0
  257,20210224,   22,    0
  257,20210224,   23,    0
  257,20210224,   24,    0
  257,20210225,    1,    0
  257,20210225,    2,    0
  257,20210225,    3,    0
  257,20210225,    4,    0
  257,20210225,    5,    0
  257,20210225,    6,    0
  257,20210225,    7,    0
  257,20210225,    8,    0
  257,20210225,    9,    0
  257,20210225,   10,    0
  257,20210225,   11,    0
  257,20210225,   12,    0
  257,20210225,   13,    0
  257,20210225,   14,    0
  257,20210225,   15,    0
  257,20210225,   16,    0
  257,20210225,   17,    0
  257,20210225,   18,    0
  257,20210225,   19,    0
  257,20210225,   20,    0
  257,20210225,   21,    0
  257,20210225,   22,    0
  257,20210225,   23,    0
  257,20210225,   24,    0
  257,20210226,    1,    0
  257,20210226,    2,    0
  257,20210226,    3,    0
  257,20210226,    4,    0
  257,20210226,    5,    0
  257,20210226,    6,    0
  257,20210226,    7,    0
  257,20210226,    8,    0
  257,20210226,    9,    0
  257,20210226,   10,    0
  257,20210226,   11,    0
  257,20210226,   12,    0
  257,20210226,   13,    0
  257,20210226,   14,    0
  257,20210226,   15,    0
  257,20210226,   16,    0
  257,20210226,   17,    0
  257,20210226,   18,    0
  257,20210226,   19,    0
  257,20210226,   20,    0
  257,20210226,   21,    0
  257,20210226,   22,    0
  257,20210226,   23,    0
  257,20210226,   24,    0
  257,20210227,    1,    0
  257,20210227,    2,    0
  257,20210227,    3,    0
  257,20210227,    4,    0
  257,20210227,    5,    0
  257,20210227,    6,    0
  257,20210227,    7,    0
  257,20210227,    8,    0
  257,20210227,    9,    0
  257,20210227,   10,    0
  257,20210227,   11,    0
  257,20210227,   12,    0
  257,20210227,   13,    0
  257,20210227,   14,    0
  257,20210227,   15,    0
  257,20210227,   16,    0
  257,20210227,   17,    0
  257,20210227,   18,    0
  257,20210227,   19,    0
  257,20210227,   20,    0
  257,20210227,   21,    0
  257,20210227,   22,    0
  257,20210227,   23,    0
  257,20210227,   24,    0
  257,20210228,    1,    0
  257,20210228,    2,    0
  257,20210228,    3,    0
  257,20210228,    4,    0
  257,20210228,    5,    0
  257,20210228,    6,    0
  257,20210228,    7,    0
  257,20210228,    8,    0
  257,20210228,    9,    0
  257,20210228,   10,    0
  257,20210228,   11,    0
  257,20210228,   12,    0
  257,20210228,   13,    0
  257,20210228,   14,    0
  257,20210228,   15,    0
  257,20210228,   16,    0
  257,20210228,   17,    0
  257,20210228,   18,    0
  257,20210228,   19,    0
  257,20210228,   20,    0
  257,20210228,   21,    0
  257,20210228,   22,    0
  257,20210228,   23,    0
  257,20210228,   24,    0
  257,20210301,    1,    0
  257,20210301,    2,    0
  257,20210301,    3,    0
  257,20210301,    4,    0
  257,20210301,    5,    0
  257,20210301,    6,    0
  257,20210301,    7,    0
  257,20210301,    8,    0
  257,20210301,    9,    0
  257,20210301,   10,    0
  257,20210301,   11,    0
  257,20210301,   12,    0
  257,20210301,   13,    0
  257,20210301,   14,    0
  257,20210301,   15,    0
  257,20210301,   16,    0
  257,20210301,   17,    0
  257,20210301,   18,    0
  257,20210301,   19,    0
  257,20210301,   20,    0
  257,20210301,   21,    0
  257,20210301,   22,    0
  257,20210301,   23,    0
  257,20210301,   24,    0
  257,20210302,    1,    0
  257,20210302,    2,    0
  257,20210302,    3,    0
  257,20210302,    4,    0
  257,20210302,    5,    0
  257,20210302,    6,    0
  257,20210302,    7,    0
  257,20210302,    8,    0
  257,20210302,    9,    0
  257,20210302,   10,    0
  257,20210302,   11,    0
  257,20210302,   12,    0
  257,20210302,   13,    0
  257,20210302,   14,    0
  257,20210302,   15,    0
  257,20210302,   16,    0
  257,20210302,   17,    0
  257,20210302,   18,    0
  257,20210302,   19,    0
  257,20210302,   20,    0
  257,20210302,   21,    0
  257,20210302,   22,    0
  257,20210302,   23,    0
  257,20210302,   24,    0
  257,20210303,    1,    0
  257,20210303,    2,    0
  257,20210303,    3,    0
  257,20210303,    4,    0
  257,20210303,    5,    0
  257,20210303,    6,    0
  257,20210303,    7,    0
  257,20210303,    8,    0
  257,20210303,    9,    0
  257,20210303,   10,    0
  257,20210303,   11,    0
  257,20210303,   12,    0
  257,20210303,   13,    0
  257,20210303,   14,    0
  257,20210303,   15,    0
  257,20210303,   16,    0
  257,20210303,   17,    0
  257,20210303,   18,    0
  257,20210303,   19,    0
  257,20210303,   20,    0
  257,20210303,   21,    0
  257,20210303,   22,    0
  257,20210303,   23,    0
  257,20210303,   24,    0
  257,20210304,    1,    0
  257,20210304,    2,    0
  257,20210304,    3,    0
  257,20210304,    4,    0
  257,20210304,    5,    0
  257,20210304,    6,    0
  257,20210304,    7,    0
  257,20210304,    8,    0
  257,20210304,    9,    0
  257,20210304,   10,    0
  257,20210304,   11,    0
  257,20210304,   12,    0
  257,20210304,   13,    0
  257,20210304,   14,    0
  257,20210304,   15,    0
  257,20210304,   16,    0
  257,20210304,   17,    0
  257,20210304,   18,    0
  257,20210304,   19,    0
  257,20210304,   20,    0
  257,20210304,   21,    0
  257,20210304,   22,    0
  257,20210304,   23,    0
  257,20210304,   24,    0
  257,20210305,    1,    0
  257,20210305,    2,    0
  257,20210305,    3,    0
  257,20210305,    4,    0
  257,20210305,    5,    0
  257,20210305,    6,    0
  257,20210305,    7,    0
  257,20210305,    8,    0
  257,20210305,    9,    0
  257,20210305,   10,    0
  257,20210305,   11,    0
  257,20210305,   12,    0
  257,20210305,   13,    0
  257,20210305,   14,    0
  257,20210305,   15,    0
  257,20210305,   16,    0
  257,20210305,   17,    0
  257,20210305,   18,    0
  257,20210305,   19,    0
  257,20210305,   20,    0
  257,20210305,   21,    0
  257,20210305,   22,    0
  257,20210305,   23,    0
  257,20210305,   24,    0
  257,20210306,    1,    0
  257,20210306,    2,    0
  257,20210306,    3,    0
  257,20210306,    4,    0
  257,20210306,    5,    0
  257,20210306,    6,    0
  257,20210306,    7,    0
  257,20210306,    8,    0
  257,20210306,    9,    0
  257,20210306,   10,    0
  257,20210306,   11,    0
  257,20210306,   12,    0
  257,20210306,   13,    0
  257,20210306,   14,    0
  257,20210306,   15,    0
  257,20210306,   16,    0
  257,20210306,   17,    0
  257,20210306,   18,    0
  257,20210306,   19,    0
  257,20210306,   20,    0
  257,20210306,   21,    0
  257,20210306,   22,    0
  257,20210306,   23,    0
  257,20210306,   24,    0
  257,20210307,    1,    0
  257,20210307,    2,    0
  257,20210307,    3,    0
  257,20210307,    4,    0
  257,20210307,    5,    0
  257,20210307,    6,    0
  257,20210307,    7,    0
  257,20210307,    8,    0
  257,20210307,    9,    0
  257,20210307,   10,    0
  257,20210307,   11,    0
  257,20210307,   12,    0
  257,20210307,   13,    0
  257,20210307,   14,    0
  257,20210307,   15,    0
  257,20210307,   16,    0
  257,20210307,   17,    0
  257,20210307,   18,    0
  257,20210307,   19,    0
  257,20210307,   20,    0
  257,20210307,   21,    0
  257,20210307,   22,    0
  257,20210307,   23,    0
  257,20210307,   24,    0
  257,20210308,    1,    0
  257,20210308,    2,    0
  257,20210308,    3,    0
  257,20210308,    4,    0
  257,20210308,    5,    0
  257,20210308,    6,    0
  257,20210308,    7,    0
  257,20210308,    8,    0
  257,20210308,    9,    0
  257,20210308,   10,    0
  257,20210308,   11,    0
  257,20210308,   12,    0
  257,20210308,   13,    0
  257,20210308,   14,    0
  257,20210308,   15,    0
  257,20210308,   16,    1
  257,20210308,   17,    4
  257,20210308,   18,    3
  257,20210308,   19,    3
  257,20210308,   20,    4
  257,20210308,   21,    7
  257,20210308,   22,    7
  257,20210308,   23,    9
  257,20210308,   24,   11
  257,20210309,    1,   10
  257,20210309,    2,    6
  257,20210309,    3,    8
  257,20210309,    4,    1
  257,20210309,    5,   -1
  257,20210309,    6,    0
  257,20210309,    7,    0
  257,20210309,    8,    0
  257,20210309,    9,    0
  257,20210309,   10,    0
  257,20210309,   11,    0
  257,20210309,   12,    0
  257,20210309,   13,    0
  257,20210309,   14,    0
  257,20210309,   15,    0
  257,20210309,   16,    0
  257,20210309,   17,    0
  257,20210309,   18,    0
  257,20210309,   19,    0
  257,20210309,   20,    0
  257,20210309,   21,    0
  257,20210309,   22,    0
  257,20210309,   23,    0
  257,20210309,   24,    0
  257,20210310,    1,    0
  257,20210310,    2,    0
  257,20210310,    3,    0
  257,20210310,    4,    0
  257,20210310,    5,    0
  257,20210310,    6,    0
  257,20210310,    7,    0
  257,20210310,    8,    0
  257,20210310,    9,    0
  257,20210310,   10,    0
  257,20210310,   11,    0
  257,20210310,   12,    0
  257,20210310,   13,    0
  257,20210310,   14,    1
  257,20210310,   15,    1
  257,20210310,   16,    7
  257,20210310,   17,    7
  257,20210310,   18,   12
  257,20210310,   19,    1
  257,20210310,   20,   10
  257,20210310,   21,    9
  257,20210310,   22,    1
  257,20210310,   23,    0
  257,20210310,   24,   -1
  257,20210311,    1,   -1
  257,20210311,    2,   -1
  257,20210311,    3,    0
  257,20210311,    4,    0
  257,20210311,    5,    1
  257,20210311,    6,    4
  257,20210311,    7,    0
  257,20210311,    8,    0
  257,20210311,    9,    0
  257,20210311,   10,    0
  257,20210311,   11,   17
